filename	size
wgEncodeAwgTfbsUwGm12864CtcfUniPk.narrowPeak	46798
wgEncodeAwgTfbsUwGm12865CtcfUniPk.narrowPeak	44069
wgEncodeAwgTfbsUwGm12872CtcfUniPk.narrowPeak	47151
wgEncodeAwgTfbsUwGm12873CtcfUniPk.narrowPeak	51005
wgEncodeAwgTfbsUwGm12874CtcfUniPk.narrowPeak	37517
wgEncodeAwgTfbsUwGm12875CtcfUniPk.narrowPeak	39184
wgEncodeAwgTfbsUwGm12878CtcfUniPk.narrowPeak	40122
wgEncodeAwgTfbsUwHacCtcfUniPk.narrowPeak	45591
wgEncodeAwgTfbsUwHaspCtcfUniPk.narrowPeak	46546
wgEncodeAwgTfbsUwHbmecCtcfUniPk.narrowPeak	58376
wgEncodeAwgTfbsUwHcfaaCtcfUniPk.narrowPeak	41571
wgEncodeAwgTfbsUwHcmCtcfUniPk.narrowPeak	50703
wgEncodeAwgTfbsUwHcpeCtcfUniPk.narrowPeak	61062
wgEncodeAwgTfbsUwHct116CtcfUniPk.narrowPeak	50294
wgEncodeAwgTfbsUwHeeCtcfUniPk.narrowPeak	46226
wgEncodeAwgTfbsUwHek293CtcfUniPk.narrowPeak	47331
wgEncodeAwgTfbsUwHelas3CtcfUniPk.narrowPeak	38400
wgEncodeAwgTfbsUwHepg2CtcfUniPk.narrowPeak	48708
wgEncodeAwgTfbsUwHffCtcfUniPk.narrowPeak	34889
wgEncodeAwgTfbsUwHffmycCtcfUniPk.narrowPeak	43821
wgEncodeAwgTfbsUwHl60CtcfUniPk.narrowPeak	16683
wgEncodeAwgTfbsUwHmecCtcfUniPk.narrowPeak	55897
wgEncodeAwgTfbsUwHmfCtcfUniPk.narrowPeak	54171
wgEncodeAwgTfbsUwHpafCtcfUniPk.narrowPeak	56686
wgEncodeAwgTfbsUwHpfCtcfUniPk.narrowPeak	46150
wgEncodeAwgTfbsUwHreCtcfUniPk.narrowPeak	42295
wgEncodeAwgTfbsUwHrpeCtcfUniPk.narrowPeak	53134
wgEncodeAwgTfbsUwHuvecCtcfUniPk.narrowPeak	37920
wgEncodeAwgTfbsUwHvmfCtcfUniPk.narrowPeak	46460
wgEncodeAwgTfbsUwK562CtcfUniPk.narrowPeak	43247
wgEncodeAwgTfbsUwMcf7CtcfUniPk.narrowPeak	58994
wgEncodeAwgTfbsUwNb4CtcfUniPk.narrowPeak	38253
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk.narrowPeak	45920
wgEncodeAwgTfbsUwNhekCtcfUniPk.narrowPeak	42465
wgEncodeAwgTfbsUwNhlfCtcfUniPk.narrowPeak	35446
wgEncodeAwgTfbsUwRptecCtcfUniPk.narrowPeak	58785
wgEncodeAwgTfbsUwSaecCtcfUniPk.narrowPeak	42446
wgEncodeAwgTfbsUwSknshraCtcfUniPk.narrowPeak	46232
wgEncodeAwgTfbsUwWerirb1CtcfUniPk.narrowPeak	50308
wgEncodeAwgTfbsUwWi38CtcfUniPk.narrowPeak	31518
